seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
603,signed,330603,129.000,3,79,1787088466.326
604,unsigned,,92.000,255,7,1787088466.422
604,signed,330604,131.000,3,79,1787088466.556
605,unsigned,,90.000,255,7,1787088466.649
605,signed,330605,134.000,3,79,1787088466.784
606,unsigned,,90.000,255,7,1787088466.876
606,signed,330606,130.000,3,79,1787088467.009
607,unsigned,,90.000,255,7,1787088467.101
607,signed,330607,129.000,3,79,1787088467.232
608,unsigned,,89.000,255,7,1787088467.323
608,signed,330608,128.000,3,79,1787088467.455
609,unsigned,,92.000,255,7,1787088467.549
609,signed,330609,130.000,3,79,1787088467.682
610,unsigned,,88.000,255,7,1787088467.772
610,signed,330610,134.000,3,79,1787088467.908
611,unsigned,,88.000,255,7,1787088467.999
611,signed,330611,130.000,3,79,1787088468.132
612,unsigned,,87.000,255,7,1787088468.221
612,signed,330612,127.000,3,79,1787088468.352
613,unsigned,,89.000,255,7,1787088468.443
613,signed,330613,128.000,3,79,1787088468.575
614,unsigned,,90.000,255,7,1787088468.668
614,signed,330614,130.000,3,79,1787088468.801
615,unsigned,,89.000,255,7,1787088468.893
615,signed,330615,128.000,3,79,1787088469.024
616,unsigned,,89.000,255,7,1787088469.116
616,signed,330616,129.000,3,79,1787088469.248
617,unsigned,,91.000,255,7,1787088469.340
617,signed,330617,129.000,3,79,1787088469.472
618,unsigned,,90.000,255,7,1787088469.565
618,signed,330618,131.000,3,79,1787088469.699
619,unsigned,,94.000,255,7,1787088469.796
619,signed,330619,128.000,3,79,1787088469.927
620,unsigned,,89.000,255,7,1787088470.017
620,signed,330620,129.000,3,79,1787088470.150
621,unsigned,,89.000,255,7,1787088470.242
621,signed,330621,129.000,3,79,1787088470.375
622,unsigned,,88.000,255,7,1787088470.466
622,signed,330622,127.000,3,79,1787088470.597
623,unsigned,,89.000,255,7,1787088470.689
623,signed,330623,131.000,3,79,1787088470.822
624,unsigned,,90.000,255,7,1787088470.915
624,signed,330624,131.000,3,79,1787088471.050
625,unsigned,,90.000,255,7,1787088471.143
625,signed,330625,131.000,3,79,1787088471.277
626,unsigned,,89.000,255,7,1787088471.369
626,signed,330626,128.000,3,79,1787088471.499
627,unsigned,,96.000,255,7,1787088471.597
627,signed,330627,130.000,3,79,1787088471.731
628,unsigned,,94.000,255,7,1787088471.827
628,signed,330628,128.000,3,79,1787088471.958
629,unsigned,,104.000,255,7,1787088472.064
629,signed,330629,128.000,3,79,1787088472.195
630,unsigned,,93.000,255,7,1787088472.291
630,signed,330630,130.000,3,79,1787088472.424
631,unsigned,,102.000,255,7,1787088472.528
631,signed,330631,129.000,3,79,1787088472.660
632,unsigned,,86.000,255,7,1787088472.750
632,signed,330632,128.000,3,79,1787088472.882
633,unsigned,,88.000,255,7,1787088472.973
633,signed,330633,127.000,3,79,1787088473.104
634,unsigned,,90.000,255,7,1787088473.196
634,signed,330634,131.000,3,79,1787088473.330
635,unsigned,,90.000,255,7,1787088473.422
635,signed,330635,129.000,3,79,1787088473.554
636,unsigned,,89.000,255,7,1787088473.647
636,signed,330636,129.000,3,79,1787088473.778
637,unsigned,,90.000,255,7,1787088473.871
637,signed,330637,127.000,3,79,1787088474.002
638,unsigned,,90.000,255,7,1787088474.095
638,signed,330638,130.000,3,79,1787088474.228
639,unsigned,,90.000,255,7,1787088474.321
639,signed,330639,130.000,3,79,1787088474.455
640,unsigned,,91.000,255,7,1787088474.548
640,signed,330640,143.000,3,79,1787088474.695
641,unsigned,,91.000,255,7,1787088474.790
641,signed,330641,133.000,3,79,1787088474.926
642,unsigned,,89.000,255,7,1787088475.017
642,signed,330642,128.000,3,79,1787088475.148
643,unsigned,,89.000,255,7,1787088475.238
643,signed,330643,126.000,3,79,1787088475.367
644,unsigned,,87.000,255,7,1787088475.457
644,signed,330644,129.000,3,79,1787088475.589
645,unsigned,,99.000,255,7,1787088475.690
645,signed,330645,130.000,3,79,1787088475.823
646,unsigned,,88.000,255,7,1787088475.915
646,signed,330646,134.000,3,79,1787088476.052
647,unsigned,,91.000,255,7,1787088476.146
647,signed,330647,129.000,3,79,1787088476.278
648,unsigned,,87.000,255,7,1787088476.368
648,signed,330648,131.000,3,79,1787088476.503
649,unsigned,,90.000,255,7,1787088476.597
649,signed,330649,219.000,3,79,1787088476.818
650,unsigned,,92.000,255,7,1787088476.912
650,signed,330650,129.000,3,79,1787088477.044
651,unsigned,,87.000,255,7,1787088477.134
651,signed,330651,128.000,3,79,1787088477.266
652,unsigned,,89.000,255,7,1787088477.357
652,signed,330652,129.000,3,79,1787088477.489
653,unsigned,,92.000,255,7,1787088477.584
653,signed,330653,128.000,3,79,1787088477.715
654,unsigned,,90.000,255,7,1787088477.807
654,signed,330654,129.000,3,79,1787088477.940
655,unsigned,,89.000,255,7,1787088478.031
655,signed,330655,132.000,3,79,1787088478.166
656,unsigned,,89.000,255,7,1787088478.258
656,signed,330656,130.000,3,79,1787088478.390
657,unsigned,,91.000,255,7,1787088478.484
657,signed,330657,130.000,3,79,1787088478.617
658,unsigned,,87.000,255,7,1787088478.708
658,signed,330658,128.000,3,79,1787088478.840
659,unsigned,,89.000,255,7,1787088478.931
659,signed,330659,130.000,3,79,1787088479.063
660,unsigned,,89.000,255,7,1787088479.155
660,signed,330660,131.000,3,79,1787088479.290
661,unsigned,,90.000,255,7,1787088479.383
661,signed,330661,130.000,3,79,1787088479.516
662,unsigned,,90.000,255,7,1787088479.609
662,signed,330662,173.000,3,79,1787088479.785
663,unsigned,,88.000,255,7,1787088479.876
663,signed,330663,131.000,3,79,1787088480.009
664,unsigned,,90.000,255,7,1787088480.103
664,signed,330664,131.000,3,79,1787088480.236
665,unsigned,,90.000,255,7,1787088480.329
665,signed,330665,126.000,3,79,1787088480.458
666,unsigned,,92.000,255,7,1787088480.553
666,signed,330666,130.000,3,79,1787088480.687
667,unsigned,,122.000,255,7,1787088480.811
667,signed,330667,129.000,3,79,1787088480.944
668,unsigned,,89.000,255,7,1787088481.038
668,signed,330668,129.000,3,79,1787088481.171
669,unsigned,,91.000,255,7,1787088481.265
669,signed,330669,131.000,3,79,1787088481.398
670,unsigned,,90.000,255,7,1787088481.490
670,signed,330670,129.000,3,79,1787088481.622
671,unsigned,,90.000,255,7,1787088481.715
671,signed,330671,129.000,3,79,1787088481.847
672,unsigned,,91.000,255,7,1787088481.940
672,signed,330672,130.000,3,79,1787088482.073
673,unsigned,,91.000,255,7,1787088482.166
673,signed,330673,130.000,3,79,1787088482.298
674,unsigned,,90.000,255,7,1787088482.391
674,signed,330674,130.000,3,79,1787088482.524
675,unsigned,,88.000,255,7,1787088482.615
675,signed,330675,128.000,3,79,1787088482.746
676,unsigned,,90.000,255,7,1787088482.840
676,signed,330676,128.000,3,79,1787088482.973
677,unsigned,,90.000,255,7,1787088483.065
677,signed,330677,128.000,3,79,1787088483.197
678,unsigned,,91.000,255,7,1787088483.290
678,signed,330678,131.000,3,79,1787088483.424
679,unsigned,,89.000,255,7,1787088483.516
679,signed,330679,131.000,3,79,1787088483.651
680,unsigned,,90.000,255,7,1787088483.743
680,signed,330680,132.000,3,79,1787088483.879
681,unsigned,,89.000,255,7,1787088483.970
681,signed,330681,132.000,3,79,1787088484.106
682,unsigned,,89.000,255,7,1787088484.198
682,signed,330682,129.000,3,79,1787088484.331
683,unsigned,,87.000,255,7,1787088484.421
683,signed,330683,128.000,3,79,1787088484.553
684,unsigned,,94.000,255,7,1787088484.651
684,signed,330684,130.000,3,79,1787088484.785
685,unsigned,,87.000,255,7,1787088484.875
685,signed,330685,129.000,3,79,1787088485.008
686,unsigned,,89.000,255,7,1787088485.100
686,signed,330686,128.000,3,79,1787088485.232
687,unsigned,,89.000,255,7,1787088485.323
687,signed,330687,130.000,3,79,1787088485.457
688,unsigned,,96.000,255,7,1787088485.555
688,signed,330688,130.000,3,79,1787088485.688
689,unsigned,,91.000,255,7,1787088485.781
689,signed,330689,129.000,3,79,1787088485.914
690,unsigned,,86.000,255,7,1787088486.003
690,signed,330690,130.000,3,79,1787088486.137
691,unsigned,,93.000,255,7,1787088486.232
691,signed,330691,129.000,3,79,1787088486.364
692,unsigned,,91.000,255,7,1787088486.458
692,signed,330692,130.000,3,79,1787088486.592
693,unsigned,,89.000,255,7,1787088486.684
693,signed,330693,139.000,3,79,1787088486.826
694,unsigned,,89.000,255,7,1787088486.918
694,signed,330694,126.000,3,79,1787088487.048
695,unsigned,,88.000,255,7,1787088487.138
695,signed,330695,127.000,3,79,1787088487.268
696,unsigned,,93.000,255,7,1787088487.363
696,signed,330696,130.000,3,79,1787088487.495
697,unsigned,,92.000,255,7,1787088487.590
697,signed,330697,147.000,3,79,1787088487.740
698,unsigned,,90.000,255,7,1787088487.833
698,signed,330698,128.000,3,79,1787088487.965
699,unsigned,,91.000,255,7,1787088488.058
699,signed,330699,128.000,3,79,1787088488.190
700,unsigned,,89.000,255,7,1787088488.282
700,signed,330700,130.000,3,79,1787088488.416
701,unsigned,,90.000,255,7,1787088488.510
701,signed,330701,132.000,3,79,1787088488.644
702,unsigned,,89.000,255,7,1787088488.737
702,signed,330702,159.000,3,79,1787088488.900
703,unsigned,,92.000,255,7,1787088488.993
703,signed,330703,131.000,3,79,1787088489.127
704,unsigned,,89.000,255,7,1787088489.219
704,signed,330704,147.000,3,79,1787088489.370
705,unsigned,,89.000,255,7,1787088489.462
705,signed,330705,129.000,3,79,1787088489.594
706,unsigned,,88.000,255,7,1787088489.683
706,signed,330706,132.000,3,79,1787088489.817
707,unsigned,,104.000,255,7,1787088489.924
707,signed,330707,127.000,3,79,1787088490.054
708,unsigned,,89.000,255,7,1787088490.147
708,signed,330708,128.000,3,79,1787088490.278
709,unsigned,,91.000,255,7,1787088490.372
709,signed,330709,128.000,3,79,1787088490.505
710,unsigned,,89.000,255,7,1787088490.597
710,signed,330710,129.000,3,79,1787088490.729
711,unsigned,,90.000,255,7,1787088490.821
711,signed,330711,126.000,3,79,1787088490.951
712,unsigned,,91.000,255,7,1787088491.045
712,signed,330712,129.000,3,79,1787088491.177
713,unsigned,,85.000,255,7,1787088491.266
713,signed,330713,128.000,3,79,1787088491.397
714,unsigned,,90.000,255,7,1787088491.489
714,signed,330714,129.000,3,79,1787088491.622
715,unsigned,,92.000,255,7,1787088491.715
715,signed,330715,128.000,3,79,1787088491.846
716,unsigned,,123.000,255,7,1787088491.972
716,signed,330716,128.000,3,79,1787088492.105
717,unsigned,,89.000,255,7,1787088492.198
717,signed,330717,132.000,3,79,1787088492.335
718,unsigned,,87.000,255,7,1787088492.424
718,signed,330718,127.000,3,79,1787088492.555
719,unsigned,,90.000,255,7,1787088492.648
719,signed,330719,128.000,3,79,1787088492.778
720,unsigned,,90.000,255,7,1787088492.870
720,signed,330720,130.000,3,79,1787088493.004
721,unsigned,,91.000,255,7,1787088493.099
721,signed,330721,132.000,3,79,1787088493.234
722,unsigned,,92.000,255,7,1787088493.329
722,signed,330722,131.000,3,79,1787088493.463
723,unsigned,,93.000,255,7,1787088493.559
723,signed,330723,130.000,3,79,1787088493.692
724,unsigned,,86.000,255,7,1787088493.782
724,signed,330724,129.000,3,79,1787088493.914
725,unsigned,,88.000,255,7,1787088494.005
725,signed,330725,131.000,3,79,1787088494.139
726,unsigned,,87.000,255,7,1787088494.229
726,signed,330726,128.000,3,79,1787088494.360
727,unsigned,,89.000,255,7,1787088494.452
727,signed,330727,128.000,3,79,1787088494.584
728,unsigned,,87.000,255,7,1787088494.673
728,signed,330728,131.000,3,79,1787088494.807
729,unsigned,,91.000,255,7,1787088494.901
729,signed,330729,146.000,3,79,1787088495.051
730,unsigned,,88.000,255,7,1787088495.142
730,signed,330730,131.000,3,79,1787088495.275
731,unsigned,,87.000,255,7,1787088495.365
731,signed,330731,132.000,3,79,1787088495.500
732,unsigned,,88.000,255,7,1787088495.591
732,signed,330732,131.000,3,79,1787088495.725
733,unsigned,,89.000,255,7,1787088495.816
733,signed,330733,133.000,3,79,1787088495.951
734,unsigned,,88.000,255,7,1787088496.042
734,signed,330734,130.000,3,79,1787088496.174
735,unsigned,,88.000,255,7,1787088496.265
735,signed,330735,130.000,3,79,1787088496.399
736,unsigned,,90.000,255,7,1787088496.492
736,signed,330736,141.000,3,79,1787088496.636
737,unsigned,,98.000,255,7,1787088496.735
737,signed,330737,142.000,3,79,1787088496.881
738,unsigned,,90.000,255,7,1787088496.973
738,signed,330738,130.000,3,79,1787088497.105
739,unsigned,,87.000,255,7,1787088497.196
739,signed,330739,129.000,3,79,1787088497.328
740,unsigned,,87.000,255,7,1787088497.418
740,signed,330740,129.000,3,79,1787088497.552
741,unsigned,,96.000,255,7,1787088497.651
741,signed,330741,130.000,3,79,1787088497.784
742,unsigned,,92.000,255,7,1787088497.879
742,signed,330742,234.000,3,79,1787088498.116
743,unsigned,,88.000,255,7,1787088498.208
743,signed,330743,129.000,3,79,1787088498.340
744,unsigned,,89.000,255,7,1787088498.432
744,signed,330744,130.000,3,79,1787088498.566
745,unsigned,,90.000,255,7,1787088498.659
745,signed,330745,129.000,3,79,1787088498.792
746,unsigned,,92.000,255,7,1787088498.886
746,signed,330746,129.000,3,79,1787088499.020
747,unsigned,,86.000,255,7,1787088499.109
747,signed,330747,130.000,3,79,1787088499.242
748,unsigned,,90.000,255,7,1787088499.334
748,signed,330748,129.000,3,79,1787088499.465
749,unsigned,,91.000,255,7,1787088499.559
749,signed,330749,128.000,3,79,1787088499.689
750,unsigned,,90.000,255,7,1787088499.782
750,signed,330750,129.000,3,79,1787088499.915
751,unsigned,,93.000,255,7,1787088500.010
751,signed,330751,131.000,3,79,1787088500.144
752,unsigned,,86.000,255,7,1787088500.233
752,signed,330752,128.000,3,79,1787088500.364
753,unsigned,,89.000,255,7,1787088500.457
753,signed,330753,130.000,3,79,1787088500.591
754,unsigned,,91.000,255,7,1787088500.685
754,signed,330754,126.000,3,79,1787088500.814
755,unsigned,,92.000,255,7,1787088500.908
755,signed,330755,130.000,3,79,1787088501.041
756,unsigned,,92.000,255,7,1787088501.136
756,signed,330756,131.000,3,79,1787088501.270
757,unsigned,,89.000,255,7,1787088501.362
757,signed,330757,130.000,3,79,1787088501.495
758,unsigned,,91.000,255,7,1787088501.589
758,signed,330758,131.000,3,79,1787088501.722
759,unsigned,,88.000,255,7,1787088501.814
759,signed,330759,130.000,3,79,1787088501.947
760,unsigned,,91.000,255,7,1787088502.041
760,signed,330760,127.000,3,79,1787088502.169
761,unsigned,,89.000,255,7,1787088502.260
761,signed,330761,128.000,3,79,1787088502.392
762,unsigned,,92.000,255,7,1787088502.487
762,signed,330762,132.000,3,79,1787088502.623
763,unsigned,,91.000,255,7,1787088502.716
763,signed,330763,130.000,3,79,1787088502.848
764,unsigned,,89.000,255,7,1787088502.939
764,signed,330764,129.000,3,79,1787088503.072
765,unsigned,,88.000,255,7,1787088503.164
765,signed,330765,129.000,3,79,1787088503.296
766,unsigned,,89.000,255,7,1787088503.388
766,signed,330766,131.000,3,79,1787088503.524
767,unsigned,,88.000,255,7,1787088503.615
767,signed,330767,130.000,3,79,1787088503.750
768,unsigned,,92.000,255,7,1787088503.845
768,signed,330768,153.000,3,79,1787088504.001
769,unsigned,,88.000,255,7,1787088504.092
769,signed,330769,130.000,3,79,1787088504.226
770,unsigned,,91.000,255,7,1787088504.319
770,signed,330770,129.000,3,79,1787088504.451
771,unsigned,,90.000,255,7,1787088504.544
771,signed,330771,131.000,3,79,1787088504.679
772,unsigned,,90.000,255,7,1787088504.771
772,signed,330772,128.000,3,79,1787088504.904
773,unsigned,,88.000,255,7,1787088504.994
773,signed,330773,185.000,3,79,1787088505.182
774,unsigned,,92.000,255,7,1787088505.277
774,signed,330774,131.000,3,79,1787088505.411
775,unsigned,,88.000,255,7,1787088505.501
775,signed,330775,136.000,3,79,1787088505.640
776,unsigned,,90.000,255,7,1787088505.733
776,signed,330776,128.000,3,79,1787088505.865
777,unsigned,,89.000,255,7,1787088505.957
777,signed,330777,129.000,3,79,1787088506.089
778,unsigned,,114.000,255,7,1787088506.206
778,signed,330778,129.000,3,79,1787088506.339
779,unsigned,,88.000,255,7,1787088506.429
779,signed,330779,137.000,3,79,1787088506.568
780,unsigned,,101.000,255,7,1787088506.672
780,signed,330780,140.000,3,79,1787088506.813
781,unsigned,,89.000,255,7,1787088506.905
781,signed,330781,130.000,3,79,1787088507.039
782,unsigned,,90.000,255,7,1787088507.133
782,signed,330782,132.000,3,79,1787088507.268
783,unsigned,,92.000,255,7,1787088507.362
783,signed,330783,131.000,3,79,1787088507.494
784,unsigned,,90.000,255,7,1787088507.587
784,signed,330784,128.000,3,79,1787088507.719
785,unsigned,,91.000,255,7,1787088507.811
785,signed,330785,128.000,3,79,1787088507.942
786,unsigned,,90.000,255,7,1787088508.035
786,signed,330786,131.000,3,79,1787088508.170
787,unsigned,,90.000,255,7,1787088508.262
787,signed,330787,133.000,3,79,1787088508.398
788,unsigned,,89.000,255,7,1787088508.491
788,signed,330788,137.000,3,79,1787088508.631
789,unsigned,,92.000,255,7,1787088508.726
789,signed,330789,131.000,3,79,1787088508.859
790,unsigned,,88.000,255,7,1787088508.950
790,signed,330790,133.000,3,79,1787088509.086
791,unsigned,,90.000,255,7,1787088509.179
791,signed,330791,129.000,3,79,1787088509.311
792,unsigned,,90.000,255,7,1787088509.404
792,signed,330792,129.000,3,79,1787088509.537
793,unsigned,,89.000,255,7,1787088509.630
793,signed,330793,127.000,3,79,1787088509.759
794,unsigned,,90.000,255,7,1787088509.852
794,signed,330794,131.000,3,79,1787088509.986
795,unsigned,,88.000,255,7,1787088510.077
795,signed,330795,127.000,3,79,1787088510.207
796,unsigned,,96.000,255,7,1787088510.306
796,signed,330796,132.000,3,79,1787088510.441
797,unsigned,,86.000,255,7,1787088510.530
797,signed,330797,128.000,3,79,1787088510.661
798,unsigned,,89.000,255,7,1787088510.752
798,signed,330798,129.000,3,79,1787088510.884
799,unsigned,,91.000,255,7,1787088510.976
799,signed,330799,141.000,3,79,1787088511.119
800,unsigned,,88.000,255,7,1787088511.210
800,signed,330800,130.000,3,79,1787088511.342
801,unsigned,,101.000,255,7,1787088511.446
801,signed,330801,129.000,3,79,1787088511.578
802,unsigned,,90.000,255,7,1787088511.671
802,signed,330802,130.000,3,79,1787088511.805
803,unsigned,,87.000,255,7,1787088511.895
803,signed,330803,127.000,3,79,1787088512.027
804,unsigned,,88.000,255,7,1787088512.118
804,signed,330804,130.000,3,79,1787088512.252
805,unsigned,,93.000,255,7,1787088512.348
805,signed,330805,143.000,3,79,1787088512.493
806,unsigned,,90.000,255,7,1787088512.585
806,signed,330806,131.000,3,79,1787088512.719
807,unsigned,,91.000,255,7,1787088512.813
807,signed,330807,142.000,3,79,1787088512.957
808,unsigned,,90.000,255,7,1787088513.049
808,signed,330808,129.000,3,79,1787088513.182
809,unsigned,,100.000,255,7,1787088513.285
809,signed,330809,135.000,3,79,1787088513.423
810,unsigned,,93.000,255,7,1787088513.519
810,signed,330810,131.000,3,79,1787088513.654
811,unsigned,,91.000,255,7,1787088513.748
811,signed,330811,130.000,3,79,1787088513.881
812,unsigned,,91.000,255,7,1787088513.974
812,signed,330812,131.000,3,79,1787088514.108
813,unsigned,,89.000,255,7,1787088514.202
813,signed,330813,131.000,3,79,1787088514.336
814,unsigned,,87.000,255,7,1787088514.425
814,signed,330814,133.000,3,79,1787088514.558
815,unsigned,,92.000,255,7,1787088514.653
815,signed,330815,133.000,3,79,1787088514.789
816,unsigned,,89.000,255,7,1787088514.881
816,signed,330816,129.000,3,79,1787088515.013
817,unsigned,,90.000,255,7,1787088515.105
817,signed,330817,152.000,3,79,1787088515.260
818,unsigned,,89.000,255,7,1787088515.351
818,signed,330818,129.000,3,79,1787088515.483
819,unsigned,,88.000,255,7,1787088515.574
819,signed,330819,146.000,3,79,1787088515.723
820,unsigned,,88.000,255,7,1787088515.814
820,signed,330820,128.000,3,79,1787088515.944
821,unsigned,,100.000,255,7,1787088516.046
821,signed,330821,131.000,3,79,1787088516.180
822,unsigned,,86.000,255,7,1787088516.268
822,signed,330822,154.000,3,79,1787088516.426
823,unsigned,,91.000,255,7,1787088516.519
823,signed,330823,141.000,3,79,1787088516.663
824,unsigned,,145.000,255,7,1787088516.809
824,signed,330824,131.000,3,79,1787088516.943
825,unsigned,,90.000,255,7,1787088517.035
825,signed,330825,134.000,3,79,1787088517.171
826,unsigned,,93.000,255,7,1787088517.264
826,signed,330826,131.000,3,79,1787088517.398
827,unsigned,,89.000,255,7,1787088517.490
827,signed,330827,129.000,3,79,1787088517.622
828,unsigned,,95.000,255,7,1787088517.720
828,signed,330828,129.000,3,79,1787088517.852
829,unsigned,,90.000,255,7,1787088517.945
829,signed,330829,134.000,3,79,1787088518.083
830,unsigned,,91.000,255,7,1787088518.176
830,signed,330830,130.000,3,79,1787088518.309
831,unsigned,,87.000,255,7,1787088518.399
831,signed,330831,130.000,3,79,1787088518.532
832,unsigned,,87.000,255,7,1787088518.622
832,signed,330832,145.000,3,79,1787088518.770
833,unsigned,,88.000,255,7,1787088518.861
833,signed,330833,137.000,3,79,1787088519.001
834,unsigned,,103.000,255,7,1787088519.107
834,signed,330834,152.000,3,79,1787088519.263
835,unsigned,,92.000,255,7,1787088519.358
835,signed,330835,132.000,3,79,1787088519.492
836,unsigned,,91.000,255,7,1787088519.586
836,signed,330836,130.000,3,79,1787088519.719
837,unsigned,,89.000,255,7,1787088519.810
837,signed,330837,129.000,3,79,1787088519.942
838,unsigned,,91.000,255,7,1787088520.036
838,signed,330838,126.000,3,79,1787088520.166
839,unsigned,,90.000,255,7,1787088520.259
839,signed,330839,129.000,3,79,1787088520.391
840,unsigned,,90.000,255,7,1787088520.484
840,signed,330840,130.000,3,79,1787088520.617
841,unsigned,,90.000,255,7,1787088520.711
841,signed,330841,130.000,3,79,1787088520.844
842,unsigned,,92.000,255,7,1787088520.938
842,signed,330842,128.000,3,79,1787088521.070
843,unsigned,,91.000,255,7,1787088521.164
843,signed,330843,130.000,3,79,1787088521.297
844,unsigned,,91.000,255,7,1787088521.390
844,signed,330844,127.000,3,79,1787088521.521
845,unsigned,,90.000,255,7,1787088521.614
845,signed,330845,129.000,3,79,1787088521.744
846,unsigned,,92.000,255,7,1787088521.839
846,signed,330846,131.000,3,79,1787088521.974
847,unsigned,,89.000,255,7,1787088522.066
847,signed,330847,130.000,3,79,1787088522.198
848,unsigned,,90.000,255,7,1787088522.291
848,signed,330848,131.000,3,79,1787088522.426
849,unsigned,,92.000,255,7,1787088522.519
849,signed,330849,129.000,3,79,1787088522.650
850,unsigned,,91.000,255,7,1787088522.743
850,signed,330850,131.000,3,79,1787088522.876
851,unsigned,,90.000,255,7,1787088522.968
851,signed,330851,128.000,3,79,1787088523.097
852,unsigned,,100.000,255,7,1787088523.198
852,signed,330852,131.000,3,79,1787088523.331
853,unsigned,,92.000,255,7,1787088523.425
853,signed,330853,128.000,3,79,1787088523.554
854,unsigned,,89.000,255,7,1787088523.646
854,signed,330854,171.000,3,79,1787088523.817
855,unsigned,,90.000,255,7,1787088523.910
855,signed,330855,129.000,3,79,1787088524.042
856,unsigned,,88.000,255,7,1787088524.133
856,signed,330856,129.000,3,79,1787088524.264
857,unsigned,,90.000,255,7,1787088524.356
857,signed,330857,135.000,3,79,1787088524.494
858,unsigned,,98.000,255,7,1787088524.595
858,signed,330858,132.000,3,79,1787088524.730
859,unsigned,,88.000,255,7,1787088524.820
859,signed,330859,128.000,3,79,1787088524.950
860,unsigned,,90.000,255,7,1787088525.043
860,signed,330860,130.000,3,79,1787088525.176
861,unsigned,,91.000,255,7,1787088525.270
861,signed,330861,131.000,3,79,1787088525.404
862,unsigned,,89.000,255,7,1787088525.496
862,signed,330862,132.000,3,79,1787088525.631
863,unsigned,,89.000,255,7,1787088525.722
863,signed,330863,140.000,3,79,1787088525.866
864,unsigned,,95.000,255,7,1787088525.964
864,signed,330864,131.000,3,79,1787088526.098
865,unsigned,,92.000,255,7,1787088526.192
865,signed,330865,128.000,3,79,1787088526.323
866,unsigned,,90.000,255,7,1787088526.416
866,signed,330866,131.000,3,79,1787088526.550
867,unsigned,,90.000,255,7,1787088526.643
867,signed,330867,143.000,3,79,1787088526.787
868,unsigned,,90.000,255,7,1787088526.878
868,signed,330868,132.000,3,79,1787088527.013
869,unsigned,,90.000,255,7,1787088527.105
869,signed,330869,130.000,3,79,1787088527.239
870,unsigned,,91.000,255,7,1787088527.333
870,signed,330870,128.000,3,79,1787088527.464
871,unsigned,,91.000,255,7,1787088527.558
871,signed,330871,147.000,3,79,1787088527.709
872,unsigned,,91.000,255,7,1787088527.803
872,signed,330872,130.000,3,79,1787088527.937
873,unsigned,,88.000,255,7,1787088528.028
873,signed,330873,129.000,3,79,1787088528.158
874,unsigned,,89.000,255,7,1787088528.248
874,signed,330874,131.000,3,79,1787088528.380
875,unsigned,,89.000,255,7,1787088528.471
875,signed,330875,129.000,3,79,1787088528.602
876,unsigned,,89.000,255,7,1787088528.692
876,signed,330876,142.000,3,79,1787088528.834
877,unsigned,,92.000,255,7,1787088528.928
877,signed,330877,129.000,3,79,1787088529.059
878,unsigned,,89.000,255,7,1787088529.150
878,signed,330878,130.000,3,79,1787088529.281
879,unsigned,,91.000,255,7,1787088529.374
879,signed,330879,120.000,3,79,1787088529.502
880,unsigned,,94.000,255,7,1787088529.597
880,signed,330880,134.000,3,79,1787088529.736
881,unsigned,,87.000,255,7,1787088529.829
881,signed,330881,129.000,3,79,1787088529.959
882,unsigned,,91.000,255,7,1787088530.051
882,signed,330882,130.000,3,79,1787088530.181
883,unsigned,,106.000,255,7,1787088530.289
883,signed,330883,165.000,3,79,1787088530.454
884,unsigned,,89.000,255,7,1787088530.544
884,signed,330884,135.000,3,79,1787088530.680
885,unsigned,,91.000,255,7,1787088530.772
885,signed,330885,131.000,3,79,1787088530.904
886,unsigned,,89.000,255,7,1787088530.994
886,signed,330886,129.000,3,79,1787088531.126
887,unsigned,,90.000,255,7,1787088531.217
887,signed,330887,130.000,3,79,1787088531.348
888,unsigned,,91.000,255,7,1787088531.440
888,signed,330888,133.000,3,79,1787088531.575
889,unsigned,,90.000,255,7,1787088531.668
889,signed,330889,135.000,3,79,1787088531.804
890,unsigned,,94.000,255,7,1787088531.899
890,signed,330890,127.000,3,79,1787088532.029
891,unsigned,,88.000,255,7,1787088532.118
891,signed,330891,129.000,3,79,1787088532.249
892,unsigned,,88.000,255,7,1787088532.339
892,signed,330892,128.000,3,79,1787088532.468
893,unsigned,,90.000,255,7,1787088532.560
893,signed,330893,131.000,3,79,1787088532.692
894,unsigned,,90.000,255,7,1787088532.784
894,signed,330894,129.000,3,79,1787088532.914
895,unsigned,,92.000,255,7,1787088533.007
895,signed,330895,130.000,3,79,1787088533.138
896,unsigned,,91.000,255,7,1787088533.230
896,signed,330896,153.000,3,79,1787088533.383
897,unsigned,,90.000,255,7,1787088533.474
897,signed,330897,129.000,3,79,1787088533.603
898,unsigned,,91.000,255,7,1787088533.695
898,signed,330898,133.000,3,79,1787088533.829
899,unsigned,,125.000,255,7,1787088533.955
899,signed,330899,130.000,3,79,1787088534.086
900,unsigned,,93.000,255,7,1787088534.179
900,signed,330900,131.000,3,79,1787088534.312
901,unsigned,,92.000,255,7,1787088534.404
901,signed,330901,131.000,3,79,1787088534.537
902,unsigned,,90.000,255,7,1787088534.628
902,signed,330902,131.000,3,79,1787088534.760
903,unsigned,,90.000,255,7,1787088534.851
903,signed,330903,131.000,3,79,1787088534.983
904,unsigned,,91.000,255,7,1787088535.074
904,signed,330904,127.000,3,79,1787088535.203
905,unsigned,,90.000,255,7,1787088535.294
905,signed,330905,130.000,3,79,1787088535.426
906,unsigned,,89.000,255,7,1787088535.518
906,signed,330906,131.000,3,79,1787088535.651
