seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
604,signed,310604,140.000,3,79,1787087709.038
605,unsigned,,89.000,255,7,1787087709.129
605,signed,310605,161.000,3,79,1787087709.293
606,unsigned,,95.000,255,7,1787087709.391
606,signed,310606,135.000,3,79,1787087709.529
607,unsigned,,95.000,255,7,1787087709.626
607,signed,310607,129.000,3,79,1787087709.759
608,unsigned,,86.000,255,7,1787087709.848
608,signed,310608,199.000,3,79,1787087710.049
609,unsigned,,92.000,255,7,1787087710.144
609,signed,310609,140.000,3,79,1787087710.288
610,unsigned,,99.000,255,7,1787087710.391
610,signed,310610,129.000,3,79,1787087710.523
611,unsigned,,103.000,255,7,1787087710.629
611,signed,310611,133.000,3,79,1787087710.765
612,unsigned,,91.000,255,7,1787087710.858
612,signed,310612,137.000,3,79,1787087710.998
613,unsigned,,100.000,255,7,1787087711.100
613,signed,310613,143.000,3,79,1787087711.246
614,unsigned,,89.000,255,7,1787087711.338
614,signed,310614,139.000,3,79,1787087711.479
615,unsigned,,107.000,255,7,1787087711.589
615,signed,310615,127.000,3,79,1787087711.720
616,unsigned,,101.000,255,7,1787087711.824
616,signed,310616,129.000,3,79,1787087711.956
617,unsigned,,141.000,255,7,1787087712.098
617,signed,310617,162.000,3,79,1787087712.263
618,unsigned,,92.000,255,7,1787087712.357
618,signed,310618,131.000,3,79,1787087712.491
619,unsigned,,88.000,255,7,1787087712.581
619,signed,310619,129.000,3,79,1787087712.713
620,unsigned,,95.000,255,7,1787087712.811
620,signed,310620,146.000,3,79,1787087712.960
621,unsigned,,89.000,255,7,1787087713.051
621,signed,310621,147.000,3,79,1787087713.201
622,unsigned,,89.000,255,7,1787087713.294
622,signed,310622,155.000,3,79,1787087713.453
623,unsigned,,98.000,255,7,1787087713.554
623,signed,310623,137.000,3,79,1787087713.694
624,unsigned,,102.000,255,7,1787087713.799
624,signed,310624,129.000,3,79,1787087713.929
625,unsigned,,101.000,255,7,1787087714.033
625,signed,310625,132.000,3,79,1787087714.168
626,unsigned,,90.000,255,7,1787087714.261
626,signed,310626,136.000,3,79,1787087714.399
627,unsigned,,95.000,255,7,1787087714.498
627,signed,310627,130.000,3,79,1787087714.630
628,unsigned,,102.000,255,7,1787087714.735
628,signed,310628,134.000,3,79,1787087714.871
629,unsigned,,90.000,255,7,1787087714.964
629,signed,310629,168.000,3,79,1787087715.134
630,unsigned,,89.000,255,7,1787087715.225
630,signed,310630,134.000,3,79,1787087715.363
631,unsigned,,90.000,255,7,1787087715.455
631,signed,310631,155.000,3,79,1787087715.613
632,unsigned,,91.000,255,7,1787087715.706
632,signed,310632,131.000,3,79,1787087715.839
633,unsigned,,96.000,255,7,1787087715.936
633,signed,310633,129.000,3,79,1787087716.068
634,unsigned,,94.000,255,7,1787087716.166
634,signed,310634,144.000,3,79,1787087716.313
635,unsigned,,89.000,255,7,1787087716.405
635,signed,310635,157.000,3,79,1787087716.564
636,unsigned,,88.000,255,7,1787087716.654
636,signed,310636,129.000,3,79,1787087716.787
637,unsigned,,97.000,255,7,1787087716.887
637,signed,310637,157.000,3,79,1787087717.046
638,unsigned,,91.000,255,7,1787087717.140
638,signed,310638,161.000,3,79,1787087717.303
639,unsigned,,89.000,255,7,1787087717.395
639,signed,310639,129.000,3,79,1787087717.528
640,unsigned,,90.000,255,7,1787087717.621
640,signed,310640,154.000,3,79,1787087717.778
641,unsigned,,91.000,255,7,1787087717.872
641,signed,310641,135.000,3,79,1787087718.010
642,unsigned,,106.000,255,7,1787087718.119
642,signed,310642,130.000,3,79,1787087718.252
643,unsigned,,103.000,255,7,1787087718.358
643,signed,310643,142.000,3,79,1787087718.503
644,unsigned,,90.000,255,7,1787087718.596
644,signed,310644,150.000,3,79,1787087718.749
645,unsigned,,105.000,255,7,1787087718.856
645,signed,310645,132.000,3,79,1787087718.991
646,unsigned,,89.000,255,7,1787087719.082
646,signed,310646,143.000,3,79,1787087719.227
647,unsigned,,88.000,255,7,1787087719.318
647,signed,310647,127.000,3,79,1787087719.449
648,unsigned,,87.000,255,7,1787087719.539
648,signed,310648,136.000,3,79,1787087719.679
649,unsigned,,100.000,255,7,1787087719.781
649,signed,310649,130.000,3,79,1787087719.914
650,unsigned,,94.000,255,7,1787087720.010
650,signed,310650,146.000,3,79,1787087720.159
651,unsigned,,91.000,255,7,1787087720.253
651,signed,310651,128.000,3,79,1787087720.385
652,unsigned,,89.000,255,7,1787087720.476
652,signed,310652,141.000,3,79,1787087720.620
653,unsigned,,95.000,255,7,1787087720.718
653,signed,310653,132.000,3,79,1787087720.853
654,unsigned,,96.000,255,7,1787087720.952
654,signed,310654,129.000,3,79,1787087721.084
655,unsigned,,89.000,255,7,1787087721.176
655,signed,310655,130.000,3,79,1787087721.309
656,unsigned,,100.000,255,7,1787087721.411
656,signed,310656,159.000,3,79,1787087721.573
657,unsigned,,103.000,255,7,1787087721.679
657,signed,310657,128.000,3,79,1787087721.811
658,unsigned,,87.000,255,7,1787087721.901
658,signed,310658,129.000,3,79,1787087722.034
659,unsigned,,89.000,255,7,1787087722.125
659,signed,310659,135.000,3,79,1787087722.263
660,unsigned,,94.000,255,7,1787087722.360
660,signed,310660,134.000,3,79,1787087722.495
661,unsigned,,96.000,255,7,1787087722.594
661,signed,310661,130.000,3,79,1787087722.728
662,unsigned,,89.000,255,7,1787087722.820
662,signed,310662,141.000,3,79,1787087722.965
663,unsigned,,93.000,255,7,1787087723.060
663,signed,310663,150.000,3,79,1787087723.213
664,unsigned,,91.000,255,7,1787087723.307
664,signed,310664,125.000,3,79,1787087723.435
665,unsigned,,91.000,255,7,1787087723.530
665,signed,310665,131.000,3,79,1787087723.664
666,unsigned,,91.000,255,7,1787087723.756
666,signed,310666,140.000,3,79,1787087723.900
667,unsigned,,97.000,255,7,1787087723.999
667,signed,310667,137.000,3,79,1787087724.140
668,unsigned,,97.000,255,7,1787087724.239
668,signed,310668,136.000,3,79,1787087724.379
669,unsigned,,92.000,255,7,1787087724.474
669,signed,310669,127.000,3,79,1787087724.605
670,unsigned,,91.000,255,7,1787087724.698
670,signed,310670,150.000,3,79,1787087724.851
671,unsigned,,95.000,255,7,1787087724.949
671,signed,310671,131.000,3,79,1787087725.082
672,unsigned,,96.000,255,7,1787087725.180
672,signed,310672,129.000,3,79,1787087725.312
673,unsigned,,89.000,255,7,1787087725.404
673,signed,310673,136.000,3,79,1787087725.543
674,unsigned,,94.000,255,7,1787087725.640
674,signed,310674,135.000,3,79,1787087725.778
675,unsigned,,89.000,255,7,1787087725.870
675,signed,310675,140.000,3,79,1787087726.013
676,unsigned,,104.000,255,7,1787087726.120
676,signed,310676,137.000,3,79,1787087726.261
677,unsigned,,109.000,255,7,1787087726.373
677,signed,310677,144.000,3,79,1787087726.519
678,unsigned,,88.000,255,7,1787087726.609
678,signed,310678,160.000,3,79,1787087726.772
679,unsigned,,90.000,255,7,1787087726.864
679,signed,310679,130.000,3,79,1787087726.997
680,unsigned,,98.000,255,7,1787087727.098
680,signed,310680,136.000,3,79,1787087727.237
681,unsigned,,98.000,255,7,1787087727.338
681,signed,310681,163.000,3,79,1787087727.504
682,unsigned,,108.000,255,7,1787087727.614
682,signed,310682,130.000,3,79,1787087727.747
683,unsigned,,96.000,255,7,1787087727.845
683,signed,310683,127.000,3,79,1787087727.975
684,unsigned,,96.000,255,7,1787087728.073
684,signed,310684,168.000,3,79,1787087728.244
685,unsigned,,104.000,255,7,1787087728.350
685,signed,310685,229.000,3,79,1787087728.583
686,unsigned,,107.000,255,7,1787087728.693
686,signed,310686,189.000,3,79,1787087728.885
687,unsigned,,112.000,255,7,1787087728.999
687,signed,310687,138.000,3,79,1787087729.140
688,unsigned,,101.000,255,7,1787087729.244
688,signed,310688,156.000,3,79,1787087729.403
689,unsigned,,90.000,255,7,1787087729.497
689,signed,310689,135.000,3,79,1787087729.634
690,unsigned,,93.000,255,7,1787087729.729
690,signed,310690,143.000,3,79,1787087729.875
691,unsigned,,90.000,255,7,1787087729.968
691,signed,310691,140.000,3,79,1787087730.111
692,unsigned,,91.000,255,7,1787087730.204
692,signed,310692,140.000,3,79,1787087730.347
693,unsigned,,105.000,255,7,1787087730.455
693,signed,310693,175.000,3,79,1787087730.633
694,unsigned,,94.000,255,7,1787087730.729
694,signed,310694,162.000,3,79,1787087730.893
695,unsigned,,113.000,255,7,1787087731.009
695,signed,310695,132.000,3,79,1787087731.144
696,unsigned,,99.000,255,7,1787087731.247
696,signed,310696,130.000,3,79,1787087731.379
697,unsigned,,115.000,255,7,1787087731.497
697,signed,310697,130.000,3,79,1787087731.630
698,unsigned,,87.000,255,7,1787087731.720
698,signed,310698,140.000,3,79,1787087731.863
699,unsigned,,91.000,255,7,1787087731.957
699,signed,310699,139.000,3,79,1787087732.099
700,unsigned,,88.000,255,7,1787087732.189
700,signed,310700,158.000,3,79,1787087732.349
701,unsigned,,92.000,255,7,1787087732.444
701,signed,310701,131.000,3,79,1787087732.578
702,unsigned,,93.000,255,7,1787087732.673
702,signed,310702,135.000,3,79,1787087732.810
703,unsigned,,121.000,255,7,1787087732.933
703,signed,310703,138.000,3,79,1787087733.075
704,unsigned,,95.000,255,7,1787087733.173
704,signed,310704,168.000,3,79,1787087733.344
705,unsigned,,96.000,255,7,1787087733.443
705,signed,310705,127.000,3,79,1787087733.573
706,unsigned,,93.000,255,7,1787087733.670
706,signed,310706,128.000,3,79,1787087733.802
707,unsigned,,95.000,255,7,1787087733.899
707,signed,310707,176.000,3,79,1787087734.077
708,unsigned,,100.000,255,7,1787087734.180
708,signed,310708,130.000,3,79,1787087734.313
709,unsigned,,102.000,255,7,1787087734.416
709,signed,310709,147.000,3,79,1787087734.566
710,unsigned,,106.000,255,7,1787087734.675
710,signed,310710,129.000,3,79,1787087734.806
711,unsigned,,97.000,255,7,1787087734.907
711,signed,310711,132.000,3,79,1787087735.041
712,unsigned,,97.000,255,7,1787087735.139
712,signed,310712,141.000,3,79,1787087735.282
713,unsigned,,88.000,255,7,1787087735.373
713,signed,310713,151.000,3,79,1787087735.525
714,unsigned,,95.000,255,7,1787087735.622
714,signed,310714,142.000,3,79,1787087735.766
715,unsigned,,102.000,255,7,1787087735.871
715,signed,310715,141.000,3,79,1787087736.015
716,unsigned,,129.000,255,7,1787087736.147
716,signed,310716,132.000,3,79,1787087736.281
717,unsigned,,100.000,255,7,1787087736.383
717,signed,310717,136.000,3,79,1787087736.522
718,unsigned,,107.000,255,7,1787087736.630
718,signed,310718,129.000,3,79,1787087736.762
719,unsigned,,96.000,255,7,1787087736.860
719,signed,310719,140.000,3,79,1787087737.003
720,unsigned,,89.000,255,7,1787087737.094
720,signed,310720,133.000,3,79,1787087737.230
721,unsigned,,97.000,255,7,1787087737.330
721,signed,310721,141.000,3,79,1787087737.474
722,unsigned,,94.000,255,7,1787087737.571
722,signed,310722,179.000,3,79,1787087737.753
723,unsigned,,97.000,255,7,1787087737.853
723,signed,310723,127.000,3,79,1787087737.983
724,unsigned,,93.000,255,7,1787087738.077
724,signed,310724,132.000,3,79,1787087738.212
725,unsigned,,110.000,255,7,1787087738.325
725,signed,310725,136.000,3,79,1787087738.465
726,unsigned,,100.000,255,7,1787087738.567
726,signed,310726,128.000,3,79,1787087738.698
727,unsigned,,113.000,255,7,1787087738.813
727,signed,310727,344.000,3,79,1787087739.160
728,unsigned,,238.000,255,7,1787087739.401
728,signed,310728,126.000,3,79,1787087739.530
729,unsigned,,97.000,255,7,1787087739.630
729,signed,310729,139.000,3,79,1787087739.772
730,unsigned,,94.000,255,7,1787087739.869
730,signed,310730,131.000,3,79,1787087740.003
731,unsigned,,100.000,255,7,1787087740.105
731,signed,310731,135.000,3,79,1787087740.243
732,unsigned,,88.000,255,7,1787087740.334
732,signed,310732,147.000,3,79,1787087740.485
733,unsigned,,94.000,255,7,1787087740.582
733,signed,310733,134.000,3,79,1787087740.717
734,unsigned,,101.000,255,7,1787087740.821
734,signed,310734,158.000,3,79,1787087740.982
735,unsigned,,91.000,255,7,1787087741.075
735,signed,310735,129.000,3,79,1787087741.207
736,unsigned,,104.000,255,7,1787087741.314
736,signed,310736,155.000,3,79,1787087741.472
737,unsigned,,103.000,255,7,1787087741.577
737,signed,310737,139.000,3,79,1787087741.719
738,unsigned,,89.000,255,7,1787087741.811
738,signed,310738,136.000,3,79,1787087741.949
739,unsigned,,102.000,255,7,1787087742.053
739,signed,310739,128.000,3,79,1787087742.185
740,unsigned,,88.000,255,7,1787087742.276
740,signed,310740,142.000,3,79,1787087742.421
741,unsigned,,118.000,255,7,1787087742.542
741,signed,310741,130.000,3,79,1787087742.676
742,unsigned,,90.000,255,7,1787087742.769
742,signed,310742,132.000,3,79,1787087742.905
743,unsigned,,103.000,255,7,1787087743.010
743,signed,310743,132.000,3,79,1787087743.146
744,unsigned,,89.000,255,7,1787087743.238
744,signed,310744,152.000,3,79,1787087743.393
745,unsigned,,90.000,255,7,1787087743.486
745,signed,310745,130.000,3,79,1787087743.619
746,unsigned,,93.000,255,7,1787087743.715
746,signed,310746,182.000,3,79,1787087743.898
747,unsigned,,97.000,255,7,1787087743.998
747,signed,310747,138.000,3,79,1787087744.139
748,unsigned,,94.000,255,7,1787087744.236
748,signed,310748,139.000,3,79,1787087744.378
749,unsigned,,104.000,255,7,1787087744.485
749,signed,310749,143.000,3,79,1787087744.632
750,unsigned,,89.000,255,7,1787087744.724
750,signed,310750,125.000,3,79,1787087744.852
751,unsigned,,107.000,255,7,1787087744.962
751,signed,310751,134.000,3,79,1787087745.100
752,unsigned,,96.000,255,7,1787087745.199
752,signed,310752,160.000,3,79,1787087745.362
753,unsigned,,104.000,255,7,1787087745.469
753,signed,310753,141.000,3,79,1787087745.613
754,unsigned,,96.000,255,7,1787087745.712
754,signed,310754,139.000,3,79,1787087745.853
755,unsigned,,89.000,255,7,1787087745.945
755,signed,310755,134.000,3,79,1787087746.083
756,unsigned,,98.000,255,7,1787087746.183
756,signed,310756,132.000,3,79,1787087746.318
757,unsigned,,96.000,255,7,1787087746.417
757,signed,310757,133.000,3,79,1787087746.552
758,unsigned,,94.000,255,7,1787087746.650
758,signed,310758,148.000,3,79,1787087746.801
759,unsigned,,91.000,255,7,1787087746.896
759,signed,310759,134.000,3,79,1787087747.033
760,unsigned,,113.000,255,7,1787087747.148
760,signed,310760,135.000,3,79,1787087747.286
761,unsigned,,101.000,255,7,1787087747.389
761,signed,310761,128.000,3,79,1787087747.520
762,unsigned,,88.000,255,7,1787087747.610
762,signed,310762,135.000,3,79,1787087747.749
763,unsigned,,88.000,255,7,1787087747.840
763,signed,310763,171.000,3,79,1787087748.014
764,unsigned,,98.000,255,7,1787087748.114
764,signed,310764,129.000,3,79,1787087748.246
765,unsigned,,92.000,255,7,1787087748.341
765,signed,310765,139.000,3,79,1787087748.482
766,unsigned,,87.000,255,7,1787087748.571
766,signed,310766,139.000,3,79,1787087748.714
767,unsigned,,98.000,255,7,1787087748.814
767,signed,310767,129.000,3,79,1787087748.945
768,unsigned,,128.000,255,7,1787087749.076
768,signed,310768,159.000,3,79,1787087749.238
769,unsigned,,89.000,255,7,1787087749.330
769,signed,310769,147.000,3,79,1787087749.479
770,unsigned,,96.000,255,7,1787087749.578
770,signed,310770,150.000,3,79,1787087749.730
771,unsigned,,96.000,255,7,1787087749.828
771,signed,310771,129.000,3,79,1787087749.959
772,unsigned,,99.000,255,7,1787087750.061
772,signed,310772,157.000,3,79,1787087750.222
773,unsigned,,97.000,255,7,1787087750.322
773,signed,310773,138.000,3,79,1787087750.463
774,unsigned,,90.000,255,7,1787087750.555
774,signed,310774,129.000,3,79,1787087750.687
775,unsigned,,97.000,255,7,1787087750.787
775,signed,310775,141.000,3,79,1787087750.931
776,unsigned,,94.000,255,7,1787087751.027
776,signed,310776,139.000,3,79,1787087751.170
777,unsigned,,92.000,255,7,1787087751.265
777,signed,310777,135.000,3,79,1787087751.402
778,unsigned,,91.000,255,7,1787087751.496
778,signed,310778,190.000,3,79,1787087751.689
779,unsigned,,89.000,255,7,1787087751.780
779,signed,310779,135.000,3,79,1787087751.917
780,unsigned,,97.000,255,7,1787087752.016
780,signed,310780,141.000,3,79,1787087752.160
781,unsigned,,90.000,255,7,1787087752.252
781,signed,310781,197.000,3,79,1787087752.452
782,unsigned,,89.000,255,7,1787087752.544
782,signed,310782,128.000,3,79,1787087752.675
783,unsigned,,136.000,255,7,1787087752.813
783,signed,310783,145.000,3,79,1787087752.960
784,unsigned,,91.000,255,7,1787087753.054
784,signed,310784,138.000,3,79,1787087753.195
785,unsigned,,98.000,255,7,1787087753.295
785,signed,310785,147.000,3,79,1787087753.444
786,unsigned,,95.000,255,7,1787087753.542
786,signed,310786,155.000,3,79,1787087753.700
787,unsigned,,107.000,255,7,1787087753.811
787,signed,310787,132.000,3,79,1787087753.946
788,unsigned,,88.000,255,7,1787087754.036
788,signed,310788,142.000,3,79,1787087754.182
789,unsigned,,92.000,255,7,1787087754.277
789,signed,310789,155.000,3,79,1787087754.435
790,unsigned,,110.000,255,7,1787087754.548
790,signed,310790,129.000,3,79,1787087754.679
791,unsigned,,91.000,255,7,1787087754.772
791,signed,310791,143.000,3,79,1787087754.918
792,unsigned,,105.000,255,7,1787087755.025
792,signed,310792,140.000,3,79,1787087755.168
793,unsigned,,89.000,255,7,1787087755.260
793,signed,310793,160.000,3,79,1787087755.424
794,unsigned,,103.000,255,7,1787087755.530
794,signed,310794,160.000,3,79,1787087755.692
795,unsigned,,89.000,255,7,1787087755.784
795,signed,310795,130.000,3,79,1787087755.915
796,unsigned,,89.000,255,7,1787087756.006
796,signed,310796,142.000,3,79,1787087756.149
797,unsigned,,92.000,255,7,1787087756.244
797,signed,310797,135.000,3,79,1787087756.382
798,unsigned,,99.000,255,7,1787087756.483
798,signed,310798,128.000,3,79,1787087756.614
799,unsigned,,109.000,255,7,1787087756.724
799,signed,310799,218.000,3,79,1787087756.946
800,unsigned,,95.000,255,7,1787087757.043
800,signed,310800,139.000,3,79,1787087757.185
801,unsigned,,109.000,255,7,1787087757.297
801,signed,310801,135.000,3,79,1787087757.434
802,unsigned,,106.000,255,7,1787087757.542
802,signed,310802,138.000,3,79,1787087757.683
803,unsigned,,91.000,255,7,1787087757.777
803,signed,310803,140.000,3,79,1787087757.920
804,unsigned,,102.000,255,7,1787087758.024
804,signed,310804,130.000,3,79,1787087758.157
805,unsigned,,94.000,255,7,1787087758.253
805,signed,310805,146.000,3,79,1787087758.402
806,unsigned,,89.000,255,7,1787087758.492
806,signed,310806,178.000,3,79,1787087758.674
807,unsigned,,93.000,255,7,1787087758.770
807,signed,310807,160.000,3,79,1787087758.933
808,unsigned,,102.000,255,7,1787087759.038
808,signed,310808,126.000,3,79,1787087759.167
809,unsigned,,90.000,255,7,1787087759.260
809,signed,310809,228.000,3,79,1787087759.489
810,unsigned,,95.000,255,7,1787087759.587
810,signed,310810,131.000,3,79,1787087759.721
811,unsigned,,97.000,255,7,1787087759.821
811,signed,310811,140.000,3,79,1787087759.964
812,unsigned,,98.000,255,7,1787087760.064
812,signed,310812,143.000,3,79,1787087760.210
813,unsigned,,95.000,255,7,1787087760.307
813,signed,310813,136.000,3,79,1787087760.446
814,unsigned,,91.000,255,7,1787087760.539
814,signed,310814,147.000,3,79,1787087760.689
815,unsigned,,105.000,255,7,1787087760.795
815,signed,310815,139.000,3,79,1787087760.935
816,unsigned,,96.000,255,7,1787087761.033
816,signed,310816,158.000,3,79,1787087761.195
817,unsigned,,95.000,255,7,1787087761.292
817,signed,310817,128.000,3,79,1787087761.423
818,unsigned,,100.000,255,7,1787087761.526
818,signed,310818,131.000,3,79,1787087761.660
819,unsigned,,102.000,255,7,1787087761.765
819,signed,310819,142.000,3,79,1787087761.909
820,unsigned,,105.000,255,7,1787087762.016
820,signed,310820,143.000,3,79,1787087762.162
821,unsigned,,96.000,255,7,1787087762.260
821,signed,310821,133.000,3,79,1787087762.396
822,unsigned,,116.000,255,7,1787087762.513
822,signed,310822,135.000,3,79,1787087762.651
823,unsigned,,87.000,255,7,1787087762.739
823,signed,310823,132.000,3,79,1787087762.874
824,unsigned,,102.000,255,7,1787087762.982
824,signed,310824,154.000,3,79,1787087763.137
825,unsigned,,94.000,255,7,1787087763.232
825,signed,310825,135.000,3,79,1787087763.370
826,unsigned,,88.000,255,7,1787087763.461
826,signed,310826,188.000,3,79,1787087763.652
827,unsigned,,105.000,255,7,1787087763.758
827,signed,310827,135.000,3,79,1787087763.895
828,unsigned,,101.000,255,7,1787087763.998
828,signed,310828,128.000,3,79,1787087764.129
829,unsigned,,101.000,255,7,1787087764.232
829,signed,310829,137.000,3,79,1787087764.371
830,unsigned,,96.000,255,7,1787087764.470
830,signed,310830,133.000,3,79,1787087764.605
831,unsigned,,95.000,255,7,1787087764.703
831,signed,310831,142.000,3,79,1787087764.847
832,unsigned,,106.000,255,7,1787087764.955
832,signed,310832,150.000,3,79,1787087765.109
833,unsigned,,92.000,255,7,1787087765.204
833,signed,310833,139.000,3,79,1787087765.347
834,unsigned,,95.000,255,7,1787087765.445
834,signed,310834,152.000,3,79,1787087765.599
835,unsigned,,98.000,255,7,1787087765.700
835,signed,310835,146.000,3,79,1787087765.850
836,unsigned,,94.000,255,7,1787087765.947
836,signed,310836,167.000,3,79,1787087766.115
837,unsigned,,100.000,255,7,1787087766.217
837,signed,310837,130.000,3,79,1787087766.350
838,unsigned,,89.000,255,7,1787087766.442
838,signed,310838,129.000,3,79,1787087766.574
839,unsigned,,128.000,255,7,1787087766.707
839,signed,310839,135.000,3,79,1787087766.845
840,unsigned,,92.000,255,7,1787087766.939
840,signed,310840,132.000,3,79,1787087767.074
841,unsigned,,95.000,255,7,1787087767.171
841,signed,310841,163.000,3,79,1787087767.336
842,unsigned,,101.000,255,7,1787087767.438
842,signed,310842,142.000,3,79,1787087767.581
843,unsigned,,97.000,255,7,1787087767.680
843,signed,310843,136.000,3,79,1787087767.819
844,unsigned,,96.000,255,7,1787087767.917
844,signed,310844,136.000,3,79,1787087768.055
845,unsigned,,97.000,255,7,1787087768.153
845,signed,310845,128.000,3,79,1787087768.285
846,unsigned,,98.000,255,7,1787087768.387
846,signed,310846,130.000,3,79,1787087768.518
847,unsigned,,101.000,255,7,1787087768.621
847,signed,310847,166.000,3,79,1787087768.792
848,unsigned,,91.000,255,7,1787087768.886
848,signed,310848,128.000,3,79,1787087769.017
849,unsigned,,90.000,255,7,1787087769.109
849,signed,310849,130.000,3,79,1787087769.241
850,unsigned,,90.000,255,7,1787087769.333
850,signed,310850,137.000,3,79,1787087769.472
851,unsigned,,87.000,255,7,1787087769.561
851,signed,310851,133.000,3,79,1787087769.696
852,unsigned,,103.000,255,7,1787087769.800
852,signed,310852,131.000,3,79,1787087769.933
853,unsigned,,90.000,255,7,1787087770.026
853,signed,310853,134.000,3,79,1787087770.163
854,unsigned,,90.000,255,7,1787087770.255
854,signed,310854,183.000,3,79,1787087770.441
855,unsigned,,89.000,255,7,1787087770.534
855,signed,310855,129.000,3,79,1787087770.666
856,unsigned,,90.000,255,7,1787087770.759
856,signed,310856,128.000,3,79,1787087770.891
857,unsigned,,94.000,255,7,1787087770.988
857,signed,310857,139.000,3,79,1787087771.131
858,unsigned,,96.000,255,7,1787087771.230
858,signed,310858,130.000,3,79,1787087771.362
859,unsigned,,95.000,255,7,1787087771.460
859,signed,310859,133.000,3,79,1787087771.596
860,unsigned,,88.000,255,7,1787087771.687
860,signed,310860,130.000,3,79,1787087771.820
861,unsigned,,91.000,255,7,1787087771.914
861,signed,310861,147.000,3,79,1787087772.063
862,unsigned,,99.000,255,7,1787087772.165
862,signed,310862,135.000,3,79,1787087772.303
863,unsigned,,103.000,255,7,1787087772.409
863,signed,310863,142.000,3,79,1787087772.553
864,unsigned,,89.000,255,7,1787087772.646
864,signed,310864,145.000,3,79,1787087772.794
865,unsigned,,89.000,255,7,1787087772.886
865,signed,310865,142.000,3,79,1787087773.031
866,unsigned,,90.000,255,7,1787087773.124
866,signed,310866,150.000,3,79,1787087773.277
867,unsigned,,99.000,255,7,1787087773.378
867,signed,310867,134.000,3,79,1787087773.515
868,unsigned,,114.000,255,7,1787087773.632
868,signed,310868,150.000,3,79,1787087773.785
869,unsigned,,95.000,255,7,1787087773.882
869,signed,310869,128.000,3,79,1787087774.012
870,unsigned,,101.000,255,7,1787087774.115
870,signed,310870,132.000,3,79,1787087774.250
871,unsigned,,129.000,255,7,1787087774.381
871,signed,310871,137.000,3,79,1787087774.521
872,unsigned,,90.000,255,7,1787087774.614
872,signed,310872,138.000,3,79,1787087774.755
873,unsigned,,93.000,255,7,1787087774.851
873,signed,310873,130.000,3,79,1787087774.984
874,unsigned,,94.000,255,7,1787087775.080
874,signed,310874,136.000,3,79,1787087775.220
875,unsigned,,91.000,255,7,1787087775.314
875,signed,310875,128.000,3,79,1787087775.445
876,unsigned,,88.000,255,7,1787087775.536
876,signed,310876,138.000,3,79,1787087775.678
877,unsigned,,96.000,255,7,1787087775.776
877,signed,310877,141.000,3,79,1787087775.920
878,unsigned,,101.000,255,7,1787087776.024
878,signed,310878,130.000,3,79,1787087776.156
879,unsigned,,89.000,255,7,1787087776.248
879,signed,310879,131.000,3,79,1787087776.383
880,unsigned,,99.000,255,7,1787087776.485
880,signed,310880,130.000,3,79,1787087776.619
881,unsigned,,100.000,255,7,1787087776.722
881,signed,310881,141.000,3,79,1787087776.866
882,unsigned,,91.000,255,7,1787087776.959
882,signed,310882,131.000,3,79,1787087777.093
883,unsigned,,94.000,255,7,1787087777.189
883,signed,310883,131.000,3,79,1787087777.323
884,unsigned,,102.000,255,7,1787087777.429
884,signed,310884,154.000,3,79,1787087777.586
885,unsigned,,99.000,255,7,1787087777.687
885,signed,310885,128.000,3,79,1787087777.819
886,unsigned,,94.000,255,7,1787087777.917
886,signed,310886,141.000,3,79,1787087778.061
887,unsigned,,97.000,255,7,1787087778.160
887,signed,310887,128.000,3,79,1787087778.291
888,unsigned,,101.000,255,7,1787087778.395
888,signed,310888,135.000,3,79,1787087778.533
889,unsigned,,98.000,255,7,1787087778.633
889,signed,310889,142.000,3,79,1787087778.777
890,unsigned,,89.000,255,7,1787087778.869
890,signed,310890,152.000,3,79,1787087779.024
891,unsigned,,91.000,255,7,1787087779.118
891,signed,310891,128.000,3,79,1787087779.249
892,unsigned,,90.000,255,7,1787087779.343
892,signed,310892,150.000,3,79,1787087779.495
893,unsigned,,96.000,255,7,1787087779.593
893,signed,310893,134.000,3,79,1787087779.730
894,unsigned,,95.000,255,7,1787087779.828
894,signed,310894,131.000,3,79,1787087779.961
895,unsigned,,99.000,255,7,1787087780.063
895,signed,310895,137.000,3,79,1787087780.203
896,unsigned,,88.000,255,7,1787087780.294
896,signed,310896,155.000,3,79,1787087780.452
897,unsigned,,95.000,255,7,1787087780.550
897,signed,310897,135.000,3,79,1787087780.689
898,unsigned,,90.000,255,7,1787087780.782
898,signed,310898,165.000,3,79,1787087780.949
899,unsigned,,94.000,255,7,1787087781.046
899,signed,310899,131.000,3,79,1787087781.179
900,unsigned,,89.000,255,7,1787087781.271
900,signed,310900,131.000,3,79,1787087781.406
901,unsigned,,130.000,255,7,1787087781.540
901,signed,310901,130.000,3,79,1787087781.672
902,unsigned,,123.000,255,7,1787087781.798
902,signed,310902,135.000,3,79,1787087781.935
903,unsigned,,102.000,255,7,1787087782.041
903,signed,310903,136.000,3,79,1787087782.180
904,unsigned,,106.000,255,7,1787087782.290
904,signed,310904,134.000,3,79,1787087782.427
905,unsigned,,99.000,255,7,1787087782.528
905,signed,310905,141.000,3,79,1787087782.671
906,unsigned,,143.000,255,7,1787087782.817
906,signed,310906,154.000,3,79,1787087782.974
907,unsigned,,125.000,255,7,1787087783.102
907,signed,310907,140.000,3,79,1787087783.246
