seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
605,unsigned,,102.000,255,7,1787000413.670
605,signed,200605,141.000,3,79,1787000413.815
606,unsigned,,102.000,255,7,1787000413.920
606,signed,200606,147.000,3,79,1787000414.070
607,unsigned,,105.000,255,7,1787000414.178
607,signed,200607,142.000,3,79,1787000414.324
608,unsigned,,101.000,255,7,1787000414.428
608,signed,200608,145.000,3,79,1787000414.575
609,unsigned,,103.000,255,7,1787000414.682
609,signed,200609,146.000,3,79,1787000414.831
610,unsigned,,107.000,255,7,1787000414.942
610,signed,200610,147.000,3,79,1787000415.093
611,unsigned,,145.000,255,7,1787000415.243
611,signed,200611,142.000,3,79,1787000415.389
612,unsigned,,104.000,255,7,1787000415.495
612,signed,200612,142.000,3,79,1787000415.641
613,unsigned,,102.000,255,7,1787000415.746
613,signed,200613,139.000,3,79,1787000415.888
614,unsigned,,105.000,255,7,1787000415.996
614,signed,200614,141.000,3,79,1787000416.140
615,unsigned,,122.000,255,7,1787000416.266
615,signed,200615,143.000,3,79,1787000416.411
616,unsigned,,102.000,255,7,1787000416.517
616,signed,200616,142.000,3,79,1787000416.663
617,unsigned,,104.000,255,7,1787000416.771
617,signed,200617,144.000,3,79,1787000416.918
618,unsigned,,103.000,255,7,1787000417.024
618,signed,200618,143.000,3,79,1787000417.171
619,unsigned,,104.000,255,7,1787000417.277
619,signed,200619,146.000,3,79,1787000417.427
620,unsigned,,104.000,255,7,1787000417.534
620,signed,200620,143.000,3,79,1787000417.681
621,unsigned,,108.000,255,7,1787000417.793
621,signed,200621,142.000,3,79,1787000417.940
622,unsigned,,103.000,255,7,1787000418.046
622,signed,200622,146.000,3,79,1787000418.195
623,unsigned,,103.000,255,7,1787000418.300
623,signed,200623,144.000,3,79,1787000418.448
624,unsigned,,105.000,255,7,1787000418.556
624,signed,200624,141.000,3,79,1787000418.701
625,unsigned,,104.000,255,7,1787000418.808
625,signed,200625,145.000,3,79,1787000418.955
626,unsigned,,105.000,255,7,1787000419.063
626,signed,200626,147.000,3,79,1787000419.213
627,unsigned,,101.000,255,7,1787000419.317
627,signed,200627,143.000,3,79,1787000419.463
628,unsigned,,104.000,255,7,1787000419.570
628,signed,200628,144.000,3,79,1787000419.717
629,unsigned,,102.000,255,7,1787000419.821
629,signed,200629,142.000,3,79,1787000419.965
630,unsigned,,103.000,255,7,1787000420.070
630,signed,200630,152.000,3,79,1787000420.225
631,unsigned,,104.000,255,7,1787000420.331
631,signed,200631,146.000,3,79,1787000420.480
632,unsigned,,101.000,255,7,1787000420.584
632,signed,200632,145.000,3,79,1787000420.732
633,unsigned,,106.000,255,7,1787000420.841
633,signed,200633,142.000,3,79,1787000420.987
634,unsigned,,102.000,255,7,1787000421.092
634,signed,200634,143.000,3,79,1787000421.238
635,unsigned,,100.000,255,7,1787000421.341
635,signed,200635,147.000,3,79,1787000421.491
636,unsigned,,105.000,255,7,1787000421.599
636,signed,200636,153.000,3,79,1787000421.755
637,unsigned,,103.000,255,7,1787000421.861
637,signed,200637,144.000,3,79,1787000422.007
638,unsigned,,104.000,255,7,1787000422.114
638,signed,200638,145.000,3,79,1787000422.262
639,unsigned,,106.000,255,7,1787000422.371
639,signed,200639,144.000,3,79,1787000422.519
640,unsigned,,102.000,255,7,1787000422.624
640,signed,200640,156.000,3,79,1787000422.782
641,unsigned,,102.000,255,7,1787000422.887
641,signed,200641,143.000,3,79,1787000423.034
642,unsigned,,103.000,255,7,1787000423.140
642,signed,200642,146.000,3,79,1787000423.289
643,unsigned,,106.000,255,7,1787000423.398
643,signed,200643,141.000,3,79,1787000423.543
644,unsigned,,103.000,255,7,1787000423.647
644,signed,200644,142.000,3,79,1787000423.792
645,unsigned,,102.000,255,7,1787000423.897
645,signed,200645,140.000,3,79,1787000424.040
646,unsigned,,105.000,255,7,1787000424.149
646,signed,200646,142.000,3,79,1787000424.295
647,unsigned,,101.000,255,7,1787000424.400
647,signed,200647,140.000,3,79,1787000424.544
648,unsigned,,106.000,255,7,1787000424.654
648,signed,200648,142.000,3,79,1787000424.799
649,unsigned,,101.000,255,7,1787000424.905
649,signed,200649,143.000,3,79,1787000425.051
650,unsigned,,100.000,255,7,1787000425.155
650,signed,200650,149.000,3,79,1787000425.305
651,unsigned,,104.000,255,7,1787000425.412
651,signed,200651,150.000,3,79,1787000425.564
652,unsigned,,104.000,255,7,1787000425.668
652,signed,200652,147.000,3,79,1787000425.818
653,unsigned,,103.000,255,7,1787000425.924
653,signed,200653,143.000,3,79,1787000426.069
654,unsigned,,112.000,255,7,1787000426.184
654,signed,200654,142.000,3,79,1787000426.329
655,unsigned,,103.000,255,7,1787000426.436
655,signed,200655,142.000,3,79,1787000426.581
656,unsigned,,104.000,255,7,1787000426.688
656,signed,200656,142.000,3,79,1787000426.834
657,unsigned,,103.000,255,7,1787000426.939
657,signed,200657,145.000,3,79,1787000427.087
658,unsigned,,104.000,255,7,1787000427.194
658,signed,200658,144.000,3,79,1787000427.340
659,unsigned,,102.000,255,7,1787000427.445
659,signed,200659,142.000,3,79,1787000427.590
660,unsigned,,100.000,255,7,1787000427.693
660,signed,200660,146.000,3,79,1787000427.842
661,unsigned,,104.000,255,7,1787000427.949
661,signed,200661,144.000,3,79,1787000428.095
662,unsigned,,104.000,255,7,1787000428.200
662,signed,200662,141.000,3,79,1787000428.343
663,unsigned,,104.000,255,7,1787000428.448
663,signed,200663,152.000,3,79,1787000428.600
664,unsigned,,105.000,255,7,1787000428.706
664,signed,200664,144.000,3,79,1787000428.853
665,unsigned,,102.000,255,7,1787000428.958
665,signed,200665,143.000,3,79,1787000429.103
666,unsigned,,103.000,255,7,1787000429.211
666,signed,200666,133.000,3,79,1787000429.352
667,unsigned,,104.000,255,7,1787000429.457
667,signed,200667,145.000,3,79,1787000429.604
668,unsigned,,106.000,255,7,1787000429.711
668,signed,200668,142.000,3,79,1787000429.857
669,unsigned,,102.000,255,7,1787000429.962
669,signed,200669,142.000,3,79,1787000430.107
670,unsigned,,101.000,255,7,1787000430.210
670,signed,200670,143.000,3,79,1787000430.356
671,unsigned,,101.000,255,7,1787000430.459
671,signed,200671,141.000,3,79,1787000430.602
672,unsigned,,105.000,255,7,1787000430.709
672,signed,200672,148.000,3,79,1787000430.860
673,unsigned,,102.000,255,7,1787000430.965
673,signed,200673,142.000,3,79,1787000431.110
674,unsigned,,115.000,255,7,1787000431.228
674,signed,200674,144.000,3,79,1787000431.375
675,unsigned,,101.000,255,7,1787000431.479
675,signed,200675,147.000,3,79,1787000431.628
676,unsigned,,104.000,255,7,1787000431.735
676,signed,200676,147.000,3,79,1787000431.885
677,unsigned,,103.000,255,7,1787000431.991
677,signed,200677,153.000,3,79,1787000432.148
678,unsigned,,103.000,255,7,1787000432.253
678,signed,200678,144.000,3,79,1787000432.400
679,unsigned,,112.000,255,7,1787000432.515
679,signed,200679,147.000,3,79,1787000432.664
680,unsigned,,102.000,255,7,1787000432.768
680,signed,200680,143.000,3,79,1787000432.914
681,unsigned,,100.000,255,7,1787000433.017
681,signed,200681,143.000,3,79,1787000433.164
682,unsigned,,99.000,255,7,1787000433.268
682,signed,200682,144.000,3,79,1787000433.414
683,unsigned,,115.000,255,7,1787000433.532
683,signed,200683,144.000,3,79,1787000433.680
684,unsigned,,102.000,255,7,1787000433.784
684,signed,200684,144.000,3,79,1787000433.932
685,unsigned,,102.000,255,7,1787000434.035
685,signed,200685,146.000,3,79,1787000434.183
686,unsigned,,101.000,255,7,1787000434.287
686,signed,200686,143.000,3,79,1787000434.433
687,unsigned,,103.000,255,7,1787000434.540
687,signed,200687,150.000,3,79,1787000434.693
688,unsigned,,105.000,255,7,1787000434.801
688,signed,200688,141.000,3,79,1787000434.944
689,unsigned,,103.000,255,7,1787000435.051
689,signed,200689,143.000,3,79,1787000435.198
690,unsigned,,103.000,255,7,1787000435.303
690,signed,200690,144.000,3,79,1787000435.450
691,unsigned,,105.000,255,7,1787000435.558
691,signed,200691,143.000,3,79,1787000435.705
692,unsigned,,101.000,255,7,1787000435.809
692,signed,200692,146.000,3,79,1787000435.958
693,unsigned,,104.000,255,7,1787000436.065
693,signed,200693,145.000,3,79,1787000436.213
694,unsigned,,103.000,255,7,1787000436.317
694,signed,200694,145.000,3,79,1787000436.465
695,unsigned,,101.000,255,7,1787000436.569
695,signed,200695,142.000,3,79,1787000436.715
696,unsigned,,100.000,255,7,1787000436.818
696,signed,200696,146.000,3,79,1787000436.967
697,unsigned,,103.000,255,7,1787000437.073
697,signed,200697,145.000,3,79,1787000437.220
698,unsigned,,104.000,255,7,1787000437.327
698,signed,200698,143.000,3,79,1787000437.473
699,unsigned,,104.000,255,7,1787000437.577
699,signed,200699,144.000,3,79,1787000437.724
700,unsigned,,104.000,255,7,1787000437.831
700,signed,200700,143.000,3,79,1787000437.977
701,unsigned,,106.000,255,7,1787000438.086
701,signed,200701,145.000,3,79,1787000438.233
702,unsigned,,110.000,255,7,1787000438.345
702,signed,200702,140.000,3,79,1787000438.488
703,unsigned,,103.000,255,7,1787000438.594
703,signed,200703,144.000,3,79,1787000438.742
704,unsigned,,104.000,255,7,1787000438.849
704,signed,200704,165.000,3,79,1787000439.017
705,unsigned,,101.000,255,7,1787000439.119
705,signed,200705,144.000,3,79,1787000439.266
706,unsigned,,103.000,255,7,1787000439.372
706,signed,200706,141.000,3,79,1787000439.516
707,unsigned,,103.000,255,7,1787000439.622
707,signed,200707,146.000,3,79,1787000439.771
708,unsigned,,103.000,255,7,1787000439.877
708,signed,200708,141.000,3,79,1787000440.022
709,unsigned,,104.000,255,7,1787000440.129
709,signed,200709,143.000,3,79,1787000440.276
710,unsigned,,102.000,255,7,1787000440.379
710,signed,200710,144.000,3,79,1787000440.526
711,unsigned,,101.000,255,7,1787000440.630
711,signed,200711,143.000,3,79,1787000440.776
712,unsigned,,101.000,255,7,1787000440.880
712,signed,200712,144.000,3,79,1787000441.027
713,unsigned,,102.000,255,7,1787000441.132
713,signed,200713,143.000,3,79,1787000441.279
714,unsigned,,102.000,255,7,1787000441.382
714,signed,200714,147.000,3,79,1787000441.532
715,unsigned,,122.000,255,7,1787000441.657
715,signed,200715,144.000,3,79,1787000441.805
716,unsigned,,105.000,255,7,1787000441.913
716,signed,200716,145.000,3,79,1787000442.061
717,unsigned,,104.000,255,7,1787000442.169
717,signed,200717,153.000,3,79,1787000442.325
718,unsigned,,104.000,255,7,1787000442.432
718,signed,200718,143.000,3,79,1787000442.578
719,unsigned,,106.000,255,7,1787000442.687
719,signed,200719,143.000,3,79,1787000442.833
720,unsigned,,103.000,255,7,1787000442.938
720,signed,200720,147.000,3,79,1787000443.088
721,unsigned,,105.000,255,7,1787000443.195
721,signed,200721,143.000,3,79,1787000443.342
722,unsigned,,103.000,255,7,1787000443.448
722,signed,200722,145.000,3,79,1787000443.596
723,unsigned,,102.000,255,7,1787000443.702
723,signed,200723,147.000,3,79,1787000443.852
724,unsigned,,104.000,255,7,1787000443.959
724,signed,200724,147.000,3,79,1787000444.109
725,unsigned,,107.000,255,7,1787000444.219
725,signed,200725,145.000,3,79,1787000444.366
726,unsigned,,107.000,255,7,1787000444.475
726,signed,200726,145.000,3,79,1787000444.622
727,unsigned,,108.000,255,7,1787000444.733
727,signed,200727,153.000,3,79,1787000444.890
728,unsigned,,104.000,255,7,1787000444.996
728,signed,200728,140.000,3,79,1787000445.140
729,unsigned,,105.000,255,7,1787000445.246
729,signed,200729,146.000,3,79,1787000445.397
730,unsigned,,103.000,255,7,1787000445.502
730,signed,200730,147.000,3,79,1787000445.652
731,unsigned,,105.000,255,7,1787000445.758
731,signed,200731,142.000,3,79,1787000445.903
732,unsigned,,105.000,255,7,1787000446.010
732,signed,200732,144.000,3,79,1787000446.156
733,unsigned,,104.000,255,7,1787000446.262
733,signed,200733,159.000,3,79,1787000446.426
734,unsigned,,104.000,255,7,1787000446.533
734,signed,200734,144.000,3,79,1787000446.679
735,unsigned,,105.000,255,7,1787000446.785
735,signed,200735,145.000,3,79,1787000446.933
736,unsigned,,101.000,255,7,1787000447.036
736,signed,200736,159.000,3,79,1787000447.200
737,unsigned,,99.000,255,7,1787000447.301
737,signed,200737,146.000,3,79,1787000447.449
738,unsigned,,102.000,255,7,1787000447.553
738,signed,200738,147.000,3,79,1787000447.703
739,unsigned,,104.000,255,7,1787000447.810
739,signed,200739,141.000,3,79,1787000447.954
740,unsigned,,100.000,255,7,1787000448.056
740,signed,200740,145.000,3,79,1787000448.205
741,unsigned,,103.000,255,7,1787000448.309
741,signed,200741,148.000,3,79,1787000448.460
742,unsigned,,103.000,255,7,1787000448.564
742,signed,200742,161.000,3,79,1787000448.730
743,unsigned,,103.000,255,7,1787000448.836
743,signed,200743,144.000,3,79,1787000448.983
744,unsigned,,103.000,255,7,1787000449.088
744,signed,200744,143.000,3,79,1787000449.234
745,unsigned,,108.000,255,7,1787000449.344
745,signed,200745,145.000,3,79,1787000449.492
746,unsigned,,103.000,255,7,1787000449.598
746,signed,200746,142.000,3,79,1787000449.743
747,unsigned,,103.000,255,7,1787000449.849
747,signed,200747,147.000,3,79,1787000449.999
748,unsigned,,103.000,255,7,1787000450.105
748,signed,200748,141.000,3,79,1787000450.249
749,unsigned,,112.000,255,7,1787000450.362
749,signed,200749,149.000,3,79,1787000450.514
750,unsigned,,104.000,255,7,1787000450.620
750,signed,200750,143.000,3,79,1787000450.766
751,unsigned,,100.000,255,7,1787000450.869
751,signed,200751,147.000,3,79,1787000451.019
752,unsigned,,103.000,255,7,1787000451.125
752,signed,200752,144.000,3,79,1787000451.271
753,unsigned,,104.000,255,7,1787000451.379
753,signed,200753,142.000,3,79,1787000451.524
754,unsigned,,105.000,255,7,1787000451.632
754,signed,200754,200.000,3,79,1787000451.835
755,unsigned,,102.000,255,7,1787000451.940
755,signed,200755,155.000,3,79,1787000452.099
756,unsigned,,104.000,255,7,1787000452.206
756,signed,200756,144.000,3,79,1787000452.353
757,unsigned,,101.000,255,7,1787000452.457
757,signed,200757,141.000,3,79,1787000452.602
758,unsigned,,105.000,255,7,1787000452.710
758,signed,200758,146.000,3,79,1787000452.858
759,unsigned,,103.000,255,7,1787000452.965
759,signed,200759,141.000,3,79,1787000453.109
760,unsigned,,101.000,255,7,1787000453.213
760,signed,200760,147.000,3,79,1787000453.363
761,unsigned,,102.000,255,7,1787000453.468
761,signed,200761,146.000,3,79,1787000453.616
762,unsigned,,108.000,255,7,1787000453.725
762,signed,200762,141.000,3,79,1787000453.869
763,unsigned,,102.000,255,7,1787000453.974
763,signed,200763,143.000,3,79,1787000454.121
764,unsigned,,104.000,255,7,1787000454.228
764,signed,200764,143.000,3,79,1787000454.373
765,unsigned,,102.000,255,7,1787000454.478
765,signed,200765,145.000,3,79,1787000454.627
766,unsigned,,101.000,255,7,1787000454.730
766,signed,200766,143.000,3,79,1787000454.877
767,unsigned,,103.000,255,7,1787000454.983
767,signed,200767,145.000,3,79,1787000455.131
768,unsigned,,103.000,255,7,1787000455.236
768,signed,200768,161.000,3,79,1787000455.400
769,unsigned,,100.000,255,7,1787000455.502
769,signed,200769,148.000,3,79,1787000455.652
770,unsigned,,104.000,255,7,1787000455.759
770,signed,200770,145.000,3,79,1787000455.908
771,unsigned,,103.000,255,7,1787000456.015
771,signed,200771,146.000,3,79,1787000456.164
772,unsigned,,104.000,255,7,1787000456.271
772,signed,200772,145.000,3,79,1787000456.419
773,unsigned,,102.000,255,7,1787000456.524
773,signed,200773,141.000,3,79,1787000456.669
774,unsigned,,103.000,255,7,1787000456.775
774,signed,200774,143.000,3,79,1787000456.921
775,unsigned,,106.000,255,7,1787000457.029
775,signed,200775,141.000,3,79,1787000457.173
776,unsigned,,105.000,255,7,1787000457.281
776,signed,200776,141.000,3,79,1787000457.426
777,unsigned,,106.000,255,7,1787000457.534
777,signed,200777,142.000,3,79,1787000457.679
778,unsigned,,104.000,255,7,1787000457.786
778,signed,200778,145.000,3,79,1787000457.934
779,unsigned,,102.000,255,7,1787000458.039
779,signed,200779,146.000,3,79,1787000458.187
780,unsigned,,104.000,255,7,1787000458.294
780,signed,200780,143.000,3,79,1787000458.439
781,unsigned,,107.000,255,7,1787000458.549
781,signed,200781,148.000,3,79,1787000458.701
782,unsigned,,101.000,255,7,1787000458.805
782,signed,200782,145.000,3,79,1787000458.953
783,unsigned,,109.000,255,7,1787000459.065
783,signed,200783,145.000,3,79,1787000459.213
784,unsigned,,104.000,255,7,1787000459.319
784,signed,200784,146.000,3,79,1787000459.465
785,unsigned,,105.000,255,7,1787000459.571
785,signed,200785,145.000,3,79,1787000459.717
786,unsigned,,105.000,255,7,1787000459.823
786,signed,200786,140.000,3,79,1787000459.967
787,unsigned,,106.000,255,7,1787000460.075
787,signed,200787,144.000,3,79,1787000460.222
788,unsigned,,102.000,255,7,1787000460.327
788,signed,200788,144.000,3,79,1787000460.473
789,unsigned,,103.000,255,7,1787000460.579
789,signed,200789,145.000,3,79,1787000460.727
790,unsigned,,102.000,255,7,1787000460.832
790,signed,200790,144.000,3,79,1787000460.979
791,unsigned,,100.000,255,7,1787000461.082
791,signed,200791,144.000,3,79,1787000461.229
792,unsigned,,104.000,255,7,1787000461.336
792,signed,200792,143.000,3,79,1787000461.482
793,unsigned,,102.000,255,7,1787000461.585
793,signed,200793,146.000,3,79,1787000461.734
794,unsigned,,110.000,255,7,1787000461.846
794,signed,200794,165.000,3,79,1787000462.015
795,unsigned,,104.000,255,7,1787000462.121
795,signed,200795,146.000,3,79,1787000462.269
796,unsigned,,103.000,255,7,1787000462.373
796,signed,200796,146.000,3,79,1787000462.521
797,unsigned,,102.000,255,7,1787000462.626
797,signed,200797,143.000,3,79,1787000462.772
798,unsigned,,104.000,255,7,1787000462.878
798,signed,200798,146.000,3,79,1787000463.027
799,unsigned,,104.000,255,7,1787000463.133
799,signed,200799,149.000,3,79,1787000463.285
800,unsigned,,104.000,255,7,1787000463.392
800,signed,200800,146.000,3,79,1787000463.540
801,unsigned,,104.000,255,7,1787000463.646
801,signed,200801,144.000,3,79,1787000463.793
802,unsigned,,114.000,255,7,1787000463.909
802,signed,200802,142.000,3,79,1787000464.055
803,unsigned,,101.000,255,7,1787000464.159
803,signed,200803,142.000,3,79,1787000464.305
804,unsigned,,103.000,255,7,1787000464.410
804,signed,200804,146.000,3,79,1787000464.560
805,unsigned,,102.000,255,7,1787000464.665
805,signed,200805,142.000,3,79,1787000464.809
806,unsigned,,100.000,255,7,1787000464.911
806,signed,200806,147.000,3,79,1787000465.060
807,unsigned,,102.000,255,7,1787000465.164
807,signed,200807,143.000,3,79,1787000465.310
808,unsigned,,102.000,255,7,1787000465.415
808,signed,200808,144.000,3,79,1787000465.562
809,unsigned,,99.000,255,7,1787000465.664
809,signed,200809,148.000,3,79,1787000465.813
810,unsigned,,105.000,255,7,1787000465.920
810,signed,200810,151.000,3,79,1787000466.074
811,unsigned,,102.000,255,7,1787000466.180
811,signed,200811,143.000,3,79,1787000466.327
812,unsigned,,104.000,255,7,1787000466.433
812,signed,200812,143.000,3,79,1787000466.579
813,unsigned,,116.000,255,7,1787000466.698
813,signed,200813,148.000,3,79,1787000466.849
814,unsigned,,103.000,255,7,1787000466.955
814,signed,200814,141.000,3,79,1787000467.098
815,unsigned,,104.000,255,7,1787000467.205
815,signed,200815,144.000,3,79,1787000467.351
816,unsigned,,103.000,255,7,1787000467.456
816,signed,200816,141.000,3,79,1787000467.600
817,unsigned,,101.000,255,7,1787000467.704
817,signed,200817,142.000,3,79,1787000467.849
818,unsigned,,110.000,255,7,1787000467.960
818,signed,200818,145.000,3,79,1787000468.109
819,unsigned,,103.000,255,7,1787000468.214
819,signed,200819,141.000,3,79,1787000468.359
820,unsigned,,103.000,255,7,1787000468.464
820,signed,200820,162.000,3,79,1787000468.628
821,unsigned,,102.000,255,7,1787000468.733
821,signed,200821,142.000,3,79,1787000468.879
822,unsigned,,105.000,255,7,1787000468.987
822,signed,200822,143.000,3,79,1787000469.134
823,unsigned,,100.000,255,7,1787000469.236
823,signed,200823,145.000,3,79,1787000469.383
824,unsigned,,103.000,255,7,1787000469.489
824,signed,200824,144.000,3,79,1787000469.636
825,unsigned,,103.000,255,7,1787000469.741
825,signed,200825,144.000,3,79,1787000469.889
826,unsigned,,103.000,255,7,1787000469.995
826,signed,200826,146.000,3,79,1787000470.143
827,unsigned,,100.000,255,7,1787000470.246
827,signed,200827,143.000,3,79,1787000470.392
828,unsigned,,102.000,255,7,1787000470.497
828,signed,200828,142.000,3,79,1787000470.643
829,unsigned,,107.000,255,7,1787000470.753
829,signed,200829,141.000,3,79,1787000470.897
830,unsigned,,100.000,255,7,1787000471.000
830,signed,200830,142.000,3,79,1787000471.145
831,unsigned,,103.000,255,7,1787000471.251
831,signed,200831,148.000,3,79,1787000471.401
832,unsigned,,105.000,255,7,1787000471.509
832,signed,200832,162.000,3,79,1787000471.675
833,unsigned,,106.000,255,7,1787000471.785
833,signed,200833,146.000,3,79,1787000471.934
834,unsigned,,103.000,255,7,1787000472.040
834,signed,200834,157.000,3,79,1787000472.200
835,unsigned,,102.000,255,7,1787000472.305
835,signed,200835,142.000,3,79,1787000472.450
836,unsigned,,106.000,255,7,1787000472.559
836,signed,200836,140.000,3,79,1787000472.702
837,unsigned,,103.000,255,7,1787000472.808
837,signed,200837,141.000,3,79,1787000472.953
838,unsigned,,106.000,255,7,1787000473.063
838,signed,200838,151.000,3,79,1787000473.217
839,unsigned,,106.000,255,7,1787000473.327
839,signed,200839,139.000,3,79,1787000473.471
840,unsigned,,106.000,255,7,1787000473.579
840,signed,200840,150.000,3,79,1787000473.732
841,unsigned,,100.000,255,7,1787000473.835
841,signed,200841,146.000,3,79,1787000473.984
842,unsigned,,102.000,255,7,1787000474.089
842,signed,200842,142.000,3,79,1787000474.233
843,unsigned,,101.000,255,7,1787000474.338
843,signed,200843,143.000,3,79,1787000474.484
844,unsigned,,101.000,255,7,1787000474.588
844,signed,200844,141.000,3,79,1787000474.732
845,unsigned,,103.000,255,7,1787000474.838
845,signed,200845,142.000,3,79,1787000474.984
846,unsigned,,103.000,255,7,1787000475.089
846,signed,200846,145.000,3,79,1787000475.238
847,unsigned,,104.000,255,7,1787000475.344
847,signed,200847,147.000,3,79,1787000475.494
848,unsigned,,104.000,255,7,1787000475.600
848,signed,200848,146.000,3,79,1787000475.749
849,unsigned,,103.000,255,7,1787000475.853
849,signed,200849,145.000,3,79,1787000476.002
850,unsigned,,106.000,255,7,1787000476.110
850,signed,200850,145.000,3,79,1787000476.258
851,unsigned,,101.000,255,7,1787000476.361
851,signed,200851,145.000,3,79,1787000476.509
852,unsigned,,101.000,255,7,1787000476.613
852,signed,200852,151.000,3,79,1787000476.767
853,unsigned,,103.000,255,7,1787000476.872
853,signed,200853,152.000,3,79,1787000477.028
854,unsigned,,103.000,255,7,1787000477.133
854,signed,200854,144.000,3,79,1787000477.281
855,unsigned,,103.000,255,7,1787000477.386
855,signed,200855,150.000,3,79,1787000477.540
856,unsigned,,101.000,255,7,1787000477.643
856,signed,200856,144.000,3,79,1787000477.790
857,unsigned,,102.000,255,7,1787000477.895
857,signed,200857,148.000,3,79,1787000478.046
858,unsigned,,101.000,255,7,1787000478.151
858,signed,200858,155.000,3,79,1787000478.309
859,unsigned,,105.000,255,7,1787000478.418
859,signed,200859,146.000,3,79,1787000478.567
860,unsigned,,104.000,255,7,1787000478.673
860,signed,200860,141.000,3,79,1787000478.817
861,unsigned,,101.000,255,7,1787000478.921
861,signed,200861,146.000,3,79,1787000479.070
862,unsigned,,101.000,255,7,1787000479.173
862,signed,200862,146.000,3,79,1787000479.322
863,unsigned,,103.000,255,7,1787000479.427
863,signed,200863,140.000,3,79,1787000479.570
864,unsigned,,105.000,255,7,1787000479.678
864,signed,200864,143.000,3,79,1787000479.824
865,unsigned,,101.000,255,7,1787000479.927
865,signed,200865,143.000,3,79,1787000480.074
866,unsigned,,106.000,255,7,1787000480.183
866,signed,200866,146.000,3,79,1787000480.332
867,unsigned,,103.000,255,7,1787000480.437
867,signed,200867,142.000,3,79,1787000480.583
868,unsigned,,103.000,255,7,1787000480.688
868,signed,200868,143.000,3,79,1787000480.834
869,unsigned,,102.000,255,7,1787000480.938
869,signed,200869,142.000,3,79,1787000481.083
870,unsigned,,103.000,255,7,1787000481.189
870,signed,200870,147.000,3,79,1787000481.338
871,unsigned,,103.000,255,7,1787000481.444
871,signed,200871,145.000,3,79,1787000481.592
872,unsigned,,100.000,255,7,1787000481.696
872,signed,200872,146.000,3,79,1787000481.845
873,unsigned,,119.000,255,7,1787000481.967
873,signed,200873,146.000,3,79,1787000482.116
874,unsigned,,104.000,255,7,1787000482.223
874,signed,200874,146.000,3,79,1787000482.371
875,unsigned,,103.000,255,7,1787000482.476
875,signed,200875,150.000,3,79,1787000482.630
876,unsigned,,107.000,255,7,1787000482.740
876,signed,200876,151.000,3,79,1787000482.895
877,unsigned,,100.000,255,7,1787000482.997
877,signed,200877,147.000,3,79,1787000483.148
878,unsigned,,103.000,255,7,1787000483.253
878,signed,200878,149.000,3,79,1787000483.405
879,unsigned,,103.000,255,7,1787000483.511
879,signed,200879,146.000,3,79,1787000483.660
880,unsigned,,102.000,255,7,1787000483.766
880,signed,200880,138.000,3,79,1787000483.908
881,unsigned,,101.000,255,7,1787000484.012
881,signed,200881,145.000,3,79,1787000484.160
882,unsigned,,105.000,255,7,1787000484.268
882,signed,200882,146.000,3,79,1787000484.416
883,unsigned,,102.000,255,7,1787000484.521
883,signed,200883,143.000,3,79,1787000484.667
884,unsigned,,103.000,255,7,1787000484.773
884,signed,200884,144.000,3,79,1787000484.920
885,unsigned,,105.000,255,7,1787000485.027
885,signed,200885,144.000,3,79,1787000485.172
886,unsigned,,106.000,255,7,1787000485.278
886,signed,200886,142.000,3,79,1787000485.422
887,unsigned,,106.000,255,7,1787000485.530
887,signed,200887,145.000,3,79,1787000485.677
888,unsigned,,103.000,255,7,1787000485.782
888,signed,200888,142.000,3,79,1787000485.926
889,unsigned,,102.000,255,7,1787000486.029
889,signed,200889,145.000,3,79,1787000486.175
890,unsigned,,106.000,255,7,1787000486.282
890,signed,200890,143.000,3,79,1787000486.428
891,unsigned,,101.000,255,7,1787000486.533
891,signed,200891,143.000,3,79,1787000486.680
892,unsigned,,105.000,255,7,1787000486.788
892,signed,200892,144.000,3,79,1787000486.935
893,unsigned,,103.000,255,7,1787000487.041
893,signed,200893,142.000,3,79,1787000487.185
894,unsigned,,100.000,255,7,1787000487.288
894,signed,200894,145.000,3,79,1787000487.434
895,unsigned,,103.000,255,7,1787000487.539
895,signed,200895,141.000,3,79,1787000487.685
896,unsigned,,104.000,255,7,1787000487.792
896,signed,200896,158.000,3,79,1787000487.953
897,unsigned,,107.000,255,7,1787000488.063
897,signed,200897,142.000,3,79,1787000488.209
898,unsigned,,103.000,255,7,1787000488.315
898,signed,200898,146.000,3,79,1787000488.464
899,unsigned,,101.000,255,7,1787000488.568
899,signed,200899,145.000,3,79,1787000488.714
900,unsigned,,104.000,255,7,1787000488.820
900,signed,200900,141.000,3,79,1787000488.962
901,unsigned,,105.000,255,7,1787000489.069
901,signed,200901,146.000,3,79,1787000489.217
902,unsigned,,101.000,255,7,1787000489.320
902,signed,200902,145.000,3,79,1787000489.467
903,unsigned,,103.000,255,7,1787000489.571
903,signed,200903,143.000,3,79,1787000489.716
904,unsigned,,101.000,255,7,1787000489.819
904,signed,200904,142.000,3,79,1787000489.963
905,unsigned,,104.000,255,7,1787000490.069
905,signed,200905,147.000,3,79,1787000490.217
906,unsigned,,107.000,255,7,1787000490.325
906,signed,200906,154.000,3,79,1787000490.481
907,unsigned,,102.000,255,7,1787000490.584
907,signed,200907,144.000,3,79,1787000490.731
908,unsigned,,102.000,255,7,1787000490.836
